     Count               Iteration-1               Iteration-2          Iteration-100000          Iteration-200000          Iteration-300000          Iteration-400000          Iteration-500000          Iteration-500001 
        55  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        56  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        57  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        58  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        59  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        60  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        61  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        62  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        63  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        64  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        65  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        66  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        67  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        68  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        69  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        70  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        71  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        72  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        73  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        74  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        75  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        76  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        77  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        78  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        79  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        80  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        81  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        82  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        83  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        84  5.308737264000000141e+04  5.308737264000000141e+04  5.308737264000000141e+04  5.308737264000000141e+04  5.308737264000000141e+04  5.308737264000000141e+04  5.308737264000000141e+04  5.308737264000000141e+04 
        85  5.464423814999999740e+04  5.464423538273108716e+04  5.467712225208613381e+04  5.469620036457323295e+04  5.471146877851257887e+04  5.472460209095804748e+04  5.473630667884870491e+04  5.473630679026843427e+04 
        86  5.619924457000000257e+04  5.619923602695109003e+04  5.629078757020906050e+04  5.634238289100427210e+04  5.638316545918129850e+04  5.641794184083546861e+04  5.644872161184713332e+04  5.644872190396578662e+04 
        87  5.775000893999999971e+04  5.774999169036482635e+04  5.791573444349942292e+04  5.800610521064175555e+04  5.807650430267510819e+04  5.813591781077172345e+04  5.818806606213882333e+04  5.818806655523676454e+04 
        88  5.929425886000000173e+04  5.929422998578041006e+04  5.954225356076315074e+04  5.967264277232923632e+04  5.977255621635004354e+04  5.985588254801222502e+04  5.992831095998087403e+04  5.992831164187718241e+04 
        89  6.082984103000000323e+04  6.082979747700750158e+04  6.116421702216473932e+04  6.133331933559502068e+04  6.146059170146913675e+04  6.156535039643332129e+04  6.165541882647561579e+04  6.165541967028869112e+04 
        90  6.235472335000000021e+04  6.235466174052044516e+04  6.277878283183898020e+04  6.298487799729806284e+04  6.313712140328345413e+04  6.326071299880914012e+04  6.336573962373206450e+04  6.336574060246966837e+04 
        91  6.386698982000000251e+04  6.386690623724665056e+04  6.438586941285968351e+04  6.462847691189825127e+04  6.480443871333502466e+04  6.494534720626333001e+04  6.506369815997497790e+04  6.506369925698014413e+04 
        92  6.536483507999999711e+04  6.536472485461704491e+04  6.598728191820121720e+04  6.626815136647401960e+04  6.646848810823200620e+04  6.662693313796989969e+04  6.675859273296692118e+04  6.675859394729598716e+04 
        93  6.684656786999999895e+04  6.684642546240413503e+04  6.758489659639894671e+04  6.790782991217136441e+04  6.813490420533397992e+04  6.831262644837092375e+04  6.845897580855386332e+04  6.845897715273850190e+04 
        94  6.831062416999999550e+04  6.831044318739956361e+04  6.917889504423635663e+04  6.954852325932121312e+04  6.980535956873136456e+04  7.000468009412716492e+04  7.016762700178855448e+04  7.016762849341485708e+04 
        95  6.975558865000000515e+04  6.975536188591069367e+04  7.076790875812849845e+04  7.118862628346814017e+04  7.147802425933777704e+04  7.170105915608740179e+04  7.188232068902888568e+04  7.188232234383207106e+04 
        96  7.118021740999999747e+04  7.117993680266753654e+04  7.235045558391022496e+04  7.282626731003221357e+04  7.315067960675399809e+04  7.339923353501576639e+04  7.360023940060778114e+04  7.360024123154205154e+04 
        97  7.258344530999999552e+04  7.258310186861819238e+04  7.392542488693022460e+04  7.446009921063484217e+04  7.482176518285073689e+04  7.509745234842994250e+04  7.531945651357514726e+04  7.531945853189098125e+04 
        98  7.396436572000000160e+04  7.396394949034224555e+04  7.549153661124828795e+04  7.608845510397535691e+04  7.648929121421561285e+04  7.679344703079856117e+04  7.703745299501200498e+04  7.703745520956091059e+04 
        99  7.532219779999999446e+04  7.532169783594776527e+04  7.704732025087578222e+04  7.770934898565891490e+04  7.815086054611321015e+04  7.848447394462263037e+04  7.875118007320369361e+04  7.875118248994096939e+04 
       100  7.665627577999999630e+04  7.665568004185702011e+04  7.859205969979349175e+04  7.932198632636416005e+04  7.980563429537005140e+04  8.016967255537831807e+04  8.045976797406001424e+04  8.045977059888753865e+04 
       101  7.796607030000000668e+04  7.796536545669220504e+04  8.012676534860492393e+04  8.092825445515081810e+04  8.145622414098067384e+04  8.185229548056620115e+04  8.216705135159043130e+04  8.216705419598802109e+04 
       102  7.925120459999999730e+04  7.925037582362818648e+04  8.165377463512054237e+04  8.253200416526498157e+04  8.310769145490786468e+04  8.353844835167402925e+04  8.388006664634328627e+04  8.388006973064418708e+04 
       103  8.051142703000000620e+04  8.051045793670954299e+04  8.317453816922228725e+04  8.413550889109021227e+04  8.476292525073877187e+04  8.523152657053736039e+04  8.560264235232176725e+04  8.560264570089888002e+04 
       104  8.174655690999999933e+04  8.174542970834966400e+04  8.468726803842731169e+04  8.573582561576427543e+04  8.641798998056216806e+04  8.692670259305989021e+04  8.732912739699368831e+04  8.732913102625553438e+04 
       105  8.295644319000000542e+04  8.295513892830844270e+04  8.618663574726674415e+04  8.732449959225587372e+04  8.806189080044941511e+04  8.861077677397562366e+04  8.904434215198221500e+04  8.904434605942225608e+04 
       106  8.414093993999999657e+04  8.413943868888122961e+04  8.766566039560796344e+04  8.889073686071050179e+04  8.968083260068729578e+04  9.026740600262199587e+04  9.072969595978865982e+04  9.072970012159917678e+04 
       107  8.529988920999999391e+04  8.529817008497596544e+04  8.911830270378974092e+04  9.042559496218102868e+04  9.126371252921085397e+04  9.188372939781141758e+04  9.237083188834572502e+04  9.237083626676970744e+04 
       108  8.643311702999999397e+04  8.643115803115291055e+04  9.054160812770323537e+04  9.192531885555277404e+04  9.280638624603432254e+04  9.345541861454845639e+04  9.396336376006632054e+04  9.396336831723491196e+04 
       109  8.754044100000000617e+04  8.753821869211629382e+04  9.193687241028388962e+04  9.339301053437817609e+04  9.431367730195545300e+04  9.498893959303227894e+04  9.551533397697412875e+04  9.551533869048903580e+04 
       110  8.862166559000000416e+04  8.861915469224186381e+04  9.330948197479118244e+04  9.483814952156963409e+04  9.579855916263058316e+04  9.650039296535104222e+04  9.704571339207289566e+04  9.704571826719619276e+04 
       111  8.967654505000000063e+04  8.967371801010283525e+04  9.466770173190526839e+04  9.627447847121281666e+04  9.727924410076596541e+04  9.801187311831214174e+04  9.858007855588389793e+04  9.858008363110733626e+04 
       112  9.070472232000000076e+04  9.070154889040591661e+04  9.602143200924393022e+04  9.771792153539406718e+04  9.877638413895922713e+04  9.954802599089841533e+04  1.001465785942262883e+05  1.001465839411436318e+05 
       113  9.170566638999999850e+04  9.170211315670427575e+04  9.738180666714895051e+04  9.918590741735926713e+04  1.003121577382058167e+05  1.011349257215028629e+05  1.017746210570259282e+05  1.017746267783771618e+05 
       114  9.267862505000000237e+04  9.267465484541621117e+04  9.876167161546194984e+04  1.006981106743206619e+05  1.019112207299430738e+05  1.028012093226522702e+05  1.034961741967782145e+05  1.034961804261091456e+05 
       115  9.362260066999999981e+04  9.361817184511429514e+04  1.001761689251280914e+05  1.022773376814061485e+05  1.036018320770691644e+05  1.045794118553202279e+05  1.053472924856427708e+05  1.053472993887958728e+05 
       116  9.453634364999999525e+04  9.453140928494470427e+04  1.016421246883595741e+05  1.039484932118729485e+05  1.054144761127797829e+05  1.065042924383968784e+05  1.073661799705670419e+05  1.073661877446812141e+05 
       117  9.541836298999999417e+04  9.541287025634740712e+04  1.031749796267460042e+05  1.057336889198230201e+05  1.073755179365285439e+05  1.086052470046810777e+05  1.095845018846126040e+05  1.095845107466699992e+05 
       118  9.626696305000000575e+04  9.626085298798936128e+04  1.047834577882607264e+05  1.076439142785348085e+05  1.094965317846495600e+05  1.108936593781830452e+05  1.120130011077645759e+05  1.120130112667416397e+05 
       119  9.708030382000000100e+04  9.707351165893567668e+04  1.064644090911108506e+05  1.096712302549299930e+05  1.117645175936467131e+05  1.133515055763854471e+05  1.146287285449866904e+05  1.146287401611887763e+05 
       120  9.785647033999999985e+04  9.784892629435251001e+04  1.082003233373733965e+05  1.117854311433602124e+05  1.141381019790482678e+05  1.159272915284313931e+05  1.173708399821818311e+05  1.173708531256249553e+05 
       121  9.859353414000000339e+04  9.858516452363721328e+04  1.099599700701823604e+05  1.139357632277942466e+05  1.165503669224393234e+05  1.185399814149608283e+05  1.201456051717388327e+05  1.201456197912327334e+05 
       122  9.928958629000000656e+04  9.928031475752776896e+04  1.117016708828877454e+05  1.160567603050837788e+05  1.189169461422576278e+05  1.210891567122385895e+05  1.228384852215363062e+05  1.228385011323521176e+05 
       123  9.994274311999999918e+04  9.993249183156760409e+04  1.133784974115966179e+05  1.180769292711662711e+05  1.211476225206667732e+05  1.234691783535757422e+05  1.253306179799691454e+05  1.253306348737645312e+05 
       124  1.005511542000000045e+05  1.005398447863854817e+05  1.149437298245755082e+05  1.199275321346817364e+05  1.231577692891847837e+05  1.255828990040914941e+05  1.275145367613961134e+05  1.275145542351508193e+05 
       125  1.011130331000000006e+05  1.011005874089559802e+05  1.163550739075371093e+05  1.215490683416496468e+05  1.248765262168859626e+05  1.273512076066054433e+05  1.293048654004434793e+05  1.293048829960433213e+05 
       126  1.016267112000000052e+05  1.016130518438094732e+05  1.175773628790037037e+05  1.228951005827147746e+05  1.262513220414625248e+05  1.287180132081357442e+05  1.306436103778443648e+05  1.306436276241582673e+05 
       127  1.020907130999999936e+05  1.020757638736928202e+05  1.185834926290516014e+05  1.239331277051407960e+05  1.272484529631939367e+05  1.296504109748249903e+05  1.314998430200253206e+05  1.314998594698849483e+05 
       128  1.025038497999999963e+05  1.024875360967127344e+05  1.193533832809854939e+05  1.246422919386961439e+05  1.278495442471215065e+05  1.301339199990234774e+05  1.318637377582092886e+05  1.318637530135154957e+05 
       129  1.028653081999999995e+05  1.028475575083995645e+05  1.198720365530495328e+05  1.250097388162934949e+05  1.280463552368853270e+05  1.301658315248354047e+05  1.317385391310687119e+05  1.317385528544107510e+05 
       130  1.031747063000000053e+05  1.031554487559163972e+05  1.201283336967679352e+05  1.250283044349454867e+05  1.278374462976049108e+05  1.297509234378229303e+05  1.311353783234962902e+05  1.311353902410309238e+05 
       131  1.034320856999999960e+05  1.034112546111443226e+05  1.201150270979562483e+05  1.246962326276570384e+05  1.272275974787009764e+05  1.289005833926115301e+05  1.300721110547013959e+05  1.300721209562428267e+05 
       132  1.036378404000000010e+05  1.036153727028572030e+05  1.198290995874612272e+05  1.240175547674381087e+05  1.262281538747513987e+05  1.276331058439621702e+05  1.285735649463815353e+05  1.285735726850105566e+05 
       133  1.037926076999999932e+05  1.037684443198750814e+05  1.192722197846275958e+05  1.230026590105087234e+05  1.248576505178445805e+05  1.259743573692351347e+05  1.266722426789723977e+05  1.266722481710337306e+05 
       134  1.038971536000000051e+05  1.038712396538821486e+05  1.184516204701556271e+05  1.216695347961734224e+05  1.231433235549496458e+05  1.239595164870396984e+05  1.244102720615639992e+05  1.244102752887118404e+05 
       135  1.039522780999999959e+05  1.039245629347440554e+05  1.173806323995886487e+05  1.200444429484658904e+05  1.211218634054146532e+05  1.216338983241780224e+05  1.218403011221743654e+05  1.218403021341345884e+05 
       136  1.039587559000000037e+05  1.039291930257861968e+05  1.160781462439659226e+05  1.181608687287743960e+05  1.188379391427975061e+05  1.190511132872532617e+05  1.190233390336284065e+05  1.190233379479864379e+05 
       137  1.039173000000000029e+05  1.038858469502668013e+05  1.145676333112936118e+05  1.160578131070797826e+05  1.163419054705900344e+05  1.162702867210734403e+05  1.160255575066745369e+05  1.160255545047618652e+05 
